Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Timestamp
Research Apprenticeship in Human Development | HUMANDEV 401,IND Section 01,2963,15,15,0.0,2021-06-27 17:26:30.141567
Capstone Seminar in Human Development | HUMANDEV 450S,SEM Section 01,2964,11,15,26.666666666666668,2021-06-27 17:26:32.593908
Research Apprenticeship in Human Development | HUMANDEV 401,IND Section 01,2963,15,15,0.0,2021-06-27 18:22:59.412423
Capstone Seminar in Human Development | HUMANDEV 450S,SEM Section 01,2964,11,15,26.666666666666668,2021-06-27 18:23:01.740347
