Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
Special Topics in Energy Engineering | ENRGYEGR 490,Lecture Section 02,9453,15,15,0.0,No,2021-06-28 13:02:46.246250
Special Topics in Energy Engineering | ENRGYEGR 490,Lecture Section 07,9455,16,16,0.0,No,2021-06-28 13:02:48.726130
Special Topics in Energy Engineering | ENRGYEGR 490,Lecture Section 02,9453,15,15,0.0,No,2021-06-29 19:22:44.276799
Special Topics in Energy Engineering | ENRGYEGR 490,Lecture Section 07,9455,16,16,0.0,No,2021-06-29 19:22:46.635086
