Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Timestamp
Traditions in Documentary Studies | VMS 103,Lecture Section 01,3111,2,40,95.0,2021-06-27 18:37:40.530625
The Documentary Experience: A Video Approach | VMS 106S,SEM Section 01,3117,1,12,91.66666666666666,2021-06-27 18:37:42.916301
The Documentary Experience: A Video Approach | VMS 106S,SEM Section 02,3122,0,3,100.0,2021-06-27 18:37:45.609339
Introduction to Black and White Photography | VMS 115S,SEM Section 01,3124,1,12,91.66666666666666,2021-06-27 18:37:47.984123
Foundations of Game Design | VMS 125L,Lecture Section 001,6906,1,15,93.33333333333333,2021-06-27 18:37:50.503341
Foundations of Game Design | VMS 125L,Laboratory Section 01L,6907,1,15,93.33333333333333,2021-06-27 18:37:52.846478
Experimental Sculpture and Installation Art | VMS 135,Lecture Section 01,3517,0,14,100.0,2021-06-27 18:37:55.229808
Advertising and Society: Global Perspective (DS4) | VMS 170,Lecture Section 01,10849,0,32,100.0,2021-06-27 18:37:57.630079
Special Topics in Visual and Media Studies | VMS 190S,SEM Section 01,6156,11,18,38.88888888888889,2021-06-27 18:37:59.973454
Special Topics in Visual and Media Studies | VMS 190S,SEM Section 02,3128,2,14,85.71428571428571,2021-06-27 18:38:02.321751
Experimental Interface Design | VMS 198,Lecture Section 01,3438,7,20,65.0,2021-06-27 18:38:04.665509
Introduction to Digital Humanities | VMS 203D,Lecture Section 001,6909,2,15,86.66666666666667,2021-06-27 18:38:07.021090
Introduction to Digital Humanities | VMS 203D,Discussion Section 01D,6911,2,15,86.66666666666667,2021-06-27 18:38:09.375757
The Silent Film: An Introduction | VMS 208S,SEM Section 01,3439,1,12,91.66666666666666,2021-06-27 18:38:11.738544
Children and the Experience of Illness | VMS 211S,SEM Section 01,3130,0,12,100.0,2021-06-27 18:38:14.074878
Documenting Black Experiences | VMS 213S,SEM Section 01,3152,1,14,92.85714285714286,2021-06-27 18:38:16.447998
"Anime: Origins, Forms, Mutations | VMS 216",Lecture Section 01,6635,5,45,88.88888888888889,2021-06-27 18:38:18.774183
Sociology through Photography | VMS 218S,SEM Section 01,3132,0,15,100.0,2021-06-27 18:38:21.075125
Animated Film: A History and Aesthetic | VMS 222,Lecture Section 01,3440,6,20,70.0,2021-06-27 18:38:23.414740
Small Town USA: Local Collaborations | VMS 224S,SEM Section 01,3135,1,15,93.33333333333333,2021-06-27 18:38:25.732841
Experimental Filmmaking | VMS 229S,SEM Section 01,3441,0,11,100.0,2021-06-27 18:38:28.087077
