Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
Introduction to LGBTQ Studies | SXL 199S,SEM Section 01,4938,18,18,0.0,No,2021-07-01 11:21:46.867007
Politics of Sexuality | SXL 386S,SEM Section 01,4955,18,18,0.0,No,2021-07-01 11:21:49.313229
Introduction to LGBTQ Studies | SXL 199S,SEM Section 01,4938,18,18,0.0,No,2021-07-01 17:46:00.890991
Politics of Sexuality | SXL 386S,SEM Section 01,4955,18,18,0.0,No,2021-07-01 17:46:03.552652
