Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
"Refugees, Rights, and Resettlement | ETHICS 199FS",SEM Section 01,8785,0,18,100.0,No,2021-07-01 17:35:07.917488
Introduction to Engaged Citizenship and Social Change (Gateway Course) | ETHICS 201,Lecture Section 01,7317,30,30,0.0,No,2021-07-01 17:35:10.296661
Resettling Refugees in Durham | ETHICS 215,WRK Section 01,7301,16,16,0.0,No,2021-07-01 17:35:12.715592
Resettling Refugees in Durham | ETHICS 215,WRK Section 02,7302,18,18,0.0,No,2021-07-01 17:35:15.075501
Resettling Refugees in Durham | ETHICS 215,WRK Section 03,7303,18,18,0.0,No,2021-07-01 17:35:17.437398
Resettling Refugees in Durham | ETHICS 215,WRK Section 04,7304,18,18,0.0,No,2021-07-01 17:35:19.787303
Resettling Refugees in Durham | ETHICS 215,WRK Section 05,7305,20,20,0.0,No,2021-07-01 17:35:22.232405
Christian Ethics and Modern Society | ETHICS 220,Lecture Section 01,7309,60,60,0.0,No,2021-07-01 17:35:24.652986
News as a Moral Battleground | ETHICS 259,Lecture Section 01,5781,25,25,0.0,No,2021-07-01 17:35:27.079266
Neuroethics | ETHICS 269,Lecture Section 01,4979,30,30,0.0,No,2021-07-01 17:35:29.504868
Business Ethics: The Debate Over Corporate Social Responsibility | ETHICS 270,Lecture Section 01,4464,15,15,0.0,No,2021-07-01 17:35:31.808839
"Denial, Faith, Reason: Sustainability and Survival | ETHICS 285",Lecture Section 01,7972,20,20,0.0,No,2021-07-01 17:35:34.122577
Special Topics in Ethics | ETHICS 290,Lecture Section 02,5451,16,16,0.0,No,2021-07-01 17:35:36.428055
Ethics and Philosophy of Sport | ETHICS 315S,SEM Section 01,7291,16,16,0.0,No,2021-07-01 17:35:38.787688
Global Health as an Ethical Enterprise | ETHICS 344,Lecture Section 01,5851,40,40,0.0,No,2021-07-01 17:35:41.146829
Muslim Ethics and Islamic Law: Issues and Debates | ETHICS 345S,SEM Section 01,7654,18,18,0.0,No,2021-07-01 17:35:43.507704
Reproductive Ethics | ETHICS 375,Lecture Section 01,4961,18,18,0.0,No,2021-07-01 17:35:45.874727
Special Topics in Ethics | ETHICS 390S,SEM Section 01,8203,18,18,0.0,No,2021-07-01 17:35:48.283083
Research Independent Study | ETHICS 493,IND Section 01,7289,18,18,0.0,No,2021-07-01 17:35:50.729838
Research Independent Study | ETHICS 493,IND Section 02,7290,18,18,0.0,No,2021-07-01 17:35:53.401589
