Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
IND Section 20,1401,2,2,No,0.0,2021-07-10 11:51:10.757822
IND Section 21,1402,2,2,No,0.0,2021-07-10 11:51:10.757830
IND Section 22,1403,1,1,No,0.0,2021-07-10 11:51:10.757838
IND Section 23,1404,2,2,No,0.0,2021-07-10 11:51:10.757870
IND Section 24,1405,2,2,No,0.0,2021-07-10 11:51:10.757931
IND Section 25,1406,2,2,No,0.0,2021-07-10 11:51:10.757944
IND Section 40,1407,2,2,No,0.0,2021-07-10 11:51:10.757952
IND Section 41,1408,2,2,No,0.0,2021-07-10 11:51:10.757971
IND Section 01,1409,2,2,No,0.0,2021-07-10 11:51:10.757978
IND Section 02,1410,2,2,No,0.0,2021-07-10 11:51:10.757985
IND Section 01,1339,2,2,No,0.0,2021-07-10 11:51:10.757992
IND Section 02,1340,2,2,No,0.0,2021-07-10 11:51:10.757999
IND Section 03,1341,2,2,No,0.0,2021-07-10 11:51:10.758008
IND Section 04,1342,1,2,No,50.0,2021-07-10 11:51:10.758015
IND Section 05,1343,2,2,No,0.0,2021-07-10 11:51:10.758022
IND Section 06,1344,2,2,No,0.0,2021-07-10 11:51:10.758029
IND Section 07,1345,2,2,No,0.0,2021-07-10 11:51:10.758063
IND Section 08,1346,3,3,No,0.0,2021-07-10 11:51:10.758071
IND Section 09,1347,2,2,No,0.0,2021-07-10 11:51:10.758078
IND Section 10,1348,1,1,No,0.0,2021-07-10 11:51:10.758118
IND Section 11,1349,2,2,No,0.0,2021-07-10 11:51:10.758125
IND Section 12,1350,2,2,No,0.0,2021-07-10 11:51:10.758132
IND Section 13,1351,2,2,No,0.0,2021-07-10 11:51:10.758142
IND Section 14,1352,2,2,No,0.0,2021-07-10 11:51:10.758150
IND Section 15,1353,2,2,No,0.0,2021-07-10 11:51:10.758158
IND Section 16,1354,2,2,No,0.0,2021-07-10 11:51:10.758178
IND Section 17,1355,2,2,No,0.0,2021-07-10 11:51:10.758185
IND Section 18,1356,2,2,No,0.0,2021-07-10 11:51:10.758192
IND Section 19,1357,2,2,No,0.0,2021-07-10 11:51:10.758199
IND Section 20,1358,2,2,No,0.0,2021-07-10 11:51:10.758206
IND Section 21,1359,2,2,No,0.0,2021-07-10 11:51:10.758213
IND Section 22,1360,2,2,No,0.0,2021-07-10 11:51:10.758221
IND Section 23,1361,2,2,No,0.0,2021-07-10 11:51:10.758228
IND Section 24,1362,2,2,No,0.0,2021-07-10 11:51:10.758234
IND Section 25,1363,3,3,No,0.0,2021-07-10 11:51:10.758241
IND Section 26,1364,2,2,No,0.0,2021-07-10 11:51:10.758259
IND Section 27,1365,2,2,No,0.0,2021-07-10 11:51:10.758266
IND Section 40,1366,1,1,No,0.0,2021-07-10 11:51:10.758273
IND Section 41,1367,3,3,No,0.0,2021-07-10 11:51:10.758280
IND Section 42,1368,1,1,No,0.0,2021-07-10 11:51:10.758287
IND Section 43,1369,3,3,No,0.0,2021-07-10 11:51:10.758294
IND Section 44,1370,2,2,No,0.0,2021-07-10 11:51:10.758301
IND Section 45,1371,2,2,No,0.0,2021-07-10 11:51:10.758308
IND Section 46,1372,2,2,No,0.0,2021-07-10 11:51:10.758315
IND Section 47,1373,2,2,No,0.0,2021-07-10 11:51:10.758321
IND Section 48,1374,2,2,No,0.0,2021-07-10 11:51:10.758328
IND Section 49,1375,1,1,No,0.0,2021-07-10 11:51:10.758335
IND Section 01,1337,2,2,No,0.0,2021-07-10 11:51:10.758342
IND Section 02,1338,2,2,No,0.0,2021-07-10 11:51:10.758349
IND Section 01,1376,1,1,No,0.0,2021-07-10 11:51:10.758356
IND Section 02,1377,1,1,No,0.0,2021-07-10 11:51:10.758363
IND Section 03,1378,2,2,No,0.0,2021-07-10 11:51:10.758370
IND Section 04,1379,2,2,No,0.0,2021-07-10 11:51:10.758377
IND Section 01,1381,1,1,No,0.0,2021-07-10 11:59:29.153355
Lecture Section 01,5583,0,14,No,100.0,2021-07-10 11:59:29.153376
IND Section 01,1382,2,2,No,0.0,2021-07-10 11:59:29.153384
IND Section 02,1383,2,2,No,0.0,2021-07-10 11:59:29.153392
IND Section 03,1384,2,2,No,0.0,2021-07-10 11:59:29.153399
IND Section 04,1385,2,2,No,0.0,2021-07-10 11:59:29.153406
IND Section 05,1386,2,2,No,0.0,2021-07-10 11:59:29.153413
IND Section 06,1387,2,2,No,0.0,2021-07-10 11:59:29.153420
IND Section 07,1388,2,2,No,0.0,2021-07-10 11:59:29.153428
IND Section 08,1389,2,2,No,0.0,2021-07-10 11:59:29.153435
IND Section 09,1390,2,2,No,0.0,2021-07-10 11:59:29.153443
IND Section 10,1391,2,2,No,0.0,2021-07-10 11:59:29.153450
IND Section 11,1392,2,2,No,0.0,2021-07-10 11:59:29.153457
IND Section 12,1393,2,2,No,0.0,2021-07-10 11:59:29.153464
IND Section 13,1394,2,2,No,0.0,2021-07-10 11:59:29.153471
IND Section 14,1395,2,2,No,0.0,2021-07-10 11:59:29.153478
IND Section 15,1396,2,2,No,0.0,2021-07-10 11:59:29.153485
IND Section 16,1397,2,2,No,0.0,2021-07-10 11:59:29.153492
IND Section 17,1398,2,2,No,0.0,2021-07-10 11:59:29.153499
IND Section 18,1399,2,2,No,0.0,2021-07-10 11:59:29.153506
IND Section 19,1400,2,2,No,0.0,2021-07-10 11:59:29.153513
IND Section 20,1401,2,2,No,0.0,2021-07-10 11:59:29.153520
IND Section 21,1402,2,2,No,0.0,2021-07-10 11:59:29.153527
IND Section 22,1403,1,1,No,0.0,2021-07-10 11:59:29.153534
IND Section 23,1404,2,2,No,0.0,2021-07-10 11:59:29.153542
IND Section 24,1405,2,2,No,0.0,2021-07-10 11:59:29.153549
IND Section 25,1406,2,2,No,0.0,2021-07-10 11:59:29.153556
IND Section 40,1407,2,2,No,0.0,2021-07-10 11:59:29.153563
IND Section 41,1408,2,2,No,0.0,2021-07-10 11:59:29.153570
IND Section 01,1409,2,2,No,0.0,2021-07-10 11:59:29.153577
IND Section 02,1410,2,2,No,0.0,2021-07-10 11:59:29.153584
IND Section 01,1339,2,2,No,0.0,2021-07-10 11:59:29.153591
IND Section 02,1340,2,2,No,0.0,2021-07-10 11:59:29.153598
IND Section 03,1341,2,2,No,0.0,2021-07-10 11:59:29.153605
IND Section 04,1342,1,2,No,50.0,2021-07-10 11:59:29.153612
IND Section 05,1343,2,2,No,0.0,2021-07-10 11:59:29.153620
IND Section 06,1344,2,2,No,0.0,2021-07-10 11:59:29.153626
IND Section 07,1345,2,2,No,0.0,2021-07-10 11:59:29.153634
IND Section 08,1346,3,3,No,0.0,2021-07-10 11:59:29.153641
IND Section 09,1347,2,2,No,0.0,2021-07-10 11:59:29.153648
IND Section 10,1348,1,1,No,0.0,2021-07-10 11:59:29.153655
IND Section 11,1349,2,2,No,0.0,2021-07-10 11:59:29.153662
IND Section 12,1350,2,2,No,0.0,2021-07-10 11:59:29.153668
IND Section 13,1351,2,2,No,0.0,2021-07-10 11:59:29.153675
IND Section 14,1352,2,2,No,0.0,2021-07-10 11:59:29.153682
IND Section 15,1353,2,2,No,0.0,2021-07-10 11:59:29.153689
IND Section 16,1354,2,2,No,0.0,2021-07-10 11:59:29.153696
IND Section 17,1355,2,2,No,0.0,2021-07-10 11:59:29.153703
IND Section 18,1356,2,2,No,0.0,2021-07-10 11:59:29.153710
IND Section 19,1357,2,2,No,0.0,2021-07-10 11:59:29.153717
IND Section 20,1358,2,2,No,0.0,2021-07-10 11:59:29.153724
IND Section 21,1359,2,2,No,0.0,2021-07-10 11:59:29.153731
IND Section 22,1360,2,2,No,0.0,2021-07-10 11:59:29.153738
IND Section 23,1361,2,2,No,0.0,2021-07-10 11:59:29.153745
IND Section 24,1362,2,2,No,0.0,2021-07-10 11:59:29.153752
IND Section 25,1363,3,3,No,0.0,2021-07-10 11:59:29.153759
IND Section 26,1364,2,2,No,0.0,2021-07-10 11:59:29.153766
IND Section 27,1365,2,2,No,0.0,2021-07-10 11:59:29.153772
IND Section 40,1366,1,1,No,0.0,2021-07-10 11:59:29.153780
IND Section 41,1367,3,3,No,0.0,2021-07-10 11:59:29.153786
IND Section 42,1368,1,1,No,0.0,2021-07-10 11:59:29.153793
IND Section 43,1369,3,3,No,0.0,2021-07-10 11:59:29.153800
IND Section 44,1370,2,2,No,0.0,2021-07-10 11:59:29.153807
IND Section 45,1371,2,2,No,0.0,2021-07-10 11:59:29.153814
IND Section 46,1372,2,2,No,0.0,2021-07-10 11:59:29.153820
IND Section 47,1373,2,2,No,0.0,2021-07-10 11:59:29.153827
IND Section 48,1374,2,2,No,0.0,2021-07-10 11:59:29.153834
IND Section 49,1375,1,1,No,0.0,2021-07-10 11:59:29.153841
IND Section 01,1337,2,2,No,0.0,2021-07-10 11:59:29.153848
IND Section 02,1338,2,2,No,0.0,2021-07-10 11:59:29.153855
IND Section 01,1376,1,1,No,0.0,2021-07-10 11:59:29.153862
IND Section 02,1377,1,1,No,0.0,2021-07-10 11:59:29.153869
IND Section 03,1378,2,2,No,0.0,2021-07-10 11:59:29.153876
IND Section 04,1379,2,2,No,0.0,2021-07-10 11:59:29.153883
