Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
IND Section 01,4161,3,5,No,40.0,2021-07-10 11:42:06.668263
IND Section 01,4161,3,5,No,40.0,2021-07-10 11:49:38.399601
IND Section 01,4161,3,5,No,40.0,2021-07-10 11:57:58.572479
