Section,Class Number,Open Seats,Total Seats,Reserved Seats,Percent,Timestamp
IND Section 39,1138,1,1,No,0.0,2021-07-10 11:44:55.640652
IND Section 40,1139,1,1,No,0.0,2021-07-10 11:44:55.640659
IND Section 01,1190,1,1,No,0.0,2021-07-10 11:44:55.640666
IND Section 02,1191,1,1,No,0.0,2021-07-10 11:44:55.640673
IND Section 03,1192,1,1,No,0.0,2021-07-10 11:44:55.640680
IND Section 04,1193,1,1,No,0.0,2021-07-10 11:44:55.640687
IND Section 05,1194,1,1,No,0.0,2021-07-10 11:44:55.640694
IND Section 06,1195,1,1,No,0.0,2021-07-10 11:44:55.640702
IND Section 07,1196,1,1,No,0.0,2021-07-10 11:44:55.640710
IND Section 08,1197,1,1,No,0.0,2021-07-10 11:44:55.640724
IND Section 09,1198,1,1,No,0.0,2021-07-10 11:44:55.640772
IND Section 10,1199,1,1,No,0.0,2021-07-10 11:44:55.640799
IND Section 11,1200,1,1,No,0.0,2021-07-10 11:44:55.640808
IND Section 12,1201,1,1,No,0.0,2021-07-10 11:44:55.640816
IND Section 13,1202,1,1,No,0.0,2021-07-10 11:44:55.640823
IND Section 14,1203,1,1,No,0.0,2021-07-10 11:44:55.640834
IND Section 15,1204,1,1,No,0.0,2021-07-10 11:44:55.640841
IND Section 16,1205,1,1,No,0.0,2021-07-10 11:44:55.640848
IND Section 17,1206,1,1,No,0.0,2021-07-10 11:44:55.640856
IND Section 18,1207,1,1,No,0.0,2021-07-10 11:44:55.640863
IND Section 19,1208,1,1,No,0.0,2021-07-10 11:44:55.640871
IND Section 20,1209,1,1,No,0.0,2021-07-10 11:44:55.640878
IND Section 01,1210,1,1,No,0.0,2021-07-10 11:44:55.640885
IND Section 02,1211,1,1,No,0.0,2021-07-10 11:44:55.640892
IND Section 03,1212,1,1,No,0.0,2021-07-10 11:44:55.640899
IND Section 04,1213,1,1,No,0.0,2021-07-10 11:44:55.640906
IND Section 05,1214,1,1,No,0.0,2021-07-10 11:44:55.640913
IND Section 06,1215,1,1,No,0.0,2021-07-10 11:44:55.640920
IND Section 07,1216,1,1,No,0.0,2021-07-10 11:44:55.640927
IND Section 08,1217,1,1,No,0.0,2021-07-10 11:44:55.640933
IND Section 09,1218,1,1,No,0.0,2021-07-10 11:44:55.640940
IND Section 10,1219,1,1,No,0.0,2021-07-10 11:44:55.640948
Lecture Section 001,4518,117,150,No,22.0,2021-07-10 11:52:13.916174
Discussion Section 01D,4519,9,25,No,64.0,2021-07-10 11:52:13.916197
Discussion Section 02D,4520,23,25,No,8.0,2021-07-10 11:52:13.916206
Discussion Section 03D,4521,21,25,No,16.0,2021-07-10 11:52:13.916214
Discussion Section 04D,4522,18,25,No,28.000000000000004,2021-07-10 11:52:13.916222
Discussion Section 05D,4523,22,25,No,12.0,2021-07-10 11:52:13.916230
Discussion Section 06D,4524,24,25,No,4.0,2021-07-10 11:52:13.916237
Lecture Section 01,4990,46,49,No,6.122448979591836,2021-07-10 11:52:13.916245
SEM Section 01,4375,0,18,No,100.0,2021-07-10 11:52:13.916255
SEM Section 01,4992,0,18,No,100.0,2021-07-10 11:52:13.916263
IND Section 01,1065,1,1,No,0.0,2021-07-10 11:52:13.916271
IND Section 02,1066,1,1,No,0.0,2021-07-10 11:52:13.916279
IND Section 03,1067,1,1,No,0.0,2021-07-10 11:52:13.916286
IND Section 04,1068,1,1,No,0.0,2021-07-10 11:52:13.916293
IND Section 05,1069,1,1,No,0.0,2021-07-10 11:52:13.916300
IND Section 06,1070,1,1,No,0.0,2021-07-10 11:52:13.916308
IND Section 07,1071,1,1,No,0.0,2021-07-10 11:52:13.916315
IND Section 08,1072,1,1,No,0.0,2021-07-10 11:52:13.916322
IND Section 09,1073,1,1,No,0.0,2021-07-10 11:52:13.916329
IND Section 10,1074,1,1,No,0.0,2021-07-10 11:52:13.916336
IND Section 11,1075,1,1,No,0.0,2021-07-10 11:52:13.916343
IND Section 12,1076,1,1,No,0.0,2021-07-10 11:52:13.916351
IND Section 13,1077,1,1,No,0.0,2021-07-10 11:52:13.916358
IND Section 14,1078,1,1,No,0.0,2021-07-10 11:52:13.916365
IND Section 15,1079,1,1,No,0.0,2021-07-10 11:52:13.916373
IND Section 16,1080,1,1,No,0.0,2021-07-10 11:52:13.916380
IND Section 17,1081,1,1,No,0.0,2021-07-10 11:52:13.916387
IND Section 18,1082,1,1,No,0.0,2021-07-10 11:52:13.916394
IND Section 19,1083,1,1,No,0.0,2021-07-10 11:52:13.916401
IND Section 20,1084,1,1,No,0.0,2021-07-10 11:52:13.916409
SEM Section 01,4984,0,18,No,100.0,2021-07-10 11:52:13.916417
Lecture Section 01,4540,37,45,No,17.77777777777778,2021-07-10 11:52:13.916425
Lecture Section 001,4597,38,80,No,52.5,2021-07-10 11:52:13.916433
Discussion Section 01D,4598,0,20,No,100.0,2021-07-10 11:52:13.916441
Discussion Section 02D,4599,12,24,No,50.0,2021-07-10 11:52:13.916449
Discussion Section 03D,8798,13,20,No,35.0,2021-07-10 11:52:13.916458
Discussion Section 04D,8800,17,20,No,15.0,2021-07-10 11:52:13.916465
Lecture Section 001,4971,41,75,No,45.33333333333333,2021-07-10 11:52:13.916473
Discussion Section 01D,4972,16,40,No,60.0,2021-07-10 11:52:13.916482
Discussion Section 02D,4973,25,35,No,28.57142857142857,2021-07-10 11:52:13.916489
Lecture Section 01,4467,14,35,No,60.0,2021-07-10 11:52:13.916496
Lecture Section 01,4976,0,30,No,100.0,2021-07-10 11:52:13.916505
Lecture Section 01,5963,0,31,No,100.0,2021-07-10 11:52:13.916512
Lecture Section 01,4579,72,130,No,44.61538461538462,2021-07-10 11:52:13.916520
SEM Section 01,4987,0,18,No,100.0,2021-07-10 11:52:13.916528
Lecture Section 001,6172,13,20,No,35.0,2021-07-10 11:52:13.916536
Laboratory Section 01L,6173,13,20,No,35.0,2021-07-10 11:52:13.916543
SEM Section 01,4583,13,18,No,27.77777777777778,2021-07-10 11:52:13.916551
Lecture Section 01,5584,0,14,No,100.0,2021-07-10 11:52:13.916559
Lecture Section 01,4577,10,35,No,71.42857142857143,2021-07-10 11:52:13.916566
Lecture Section 01,4980,15,40,No,62.5,2021-07-10 11:52:13.916574
Laboratory Section 01L,4974,4,20,No,80.0,2021-07-10 11:52:13.916582
Laboratory Section 01,9533,6,8,No,25.0,2021-07-10 11:52:13.916591
Laboratory Section 02,10480,1,2,No,50.0,2021-07-10 11:52:13.916600
Lecture Section 001,4572,16,16,No,0.0,2021-07-10 11:52:13.916607
Laboratory Section 01L,4573,16,16,No,0.0,2021-07-10 11:52:13.916615
Lecture Section 001,4549,0,16,No,100.0,2021-07-10 11:52:13.916624
Laboratory Section 01L,4550,0,16,No,100.0,2021-07-10 11:52:13.916631
SEM Section 001,5958,0,13,No,100.0,2021-07-10 11:52:13.916640
Laboratory Section 01L,5959,0,13,No,100.0,2021-07-10 11:52:13.916648
IND Section 01,1085,1,1,No,0.0,2021-07-10 11:52:13.916655
IND Section 02,1086,1,1,No,0.0,2021-07-10 11:52:13.916664
IND Section 03,1087,1,1,No,0.0,2021-07-10 11:52:13.916672
IND Section 04,1088,1,1,No,0.0,2021-07-10 11:52:13.916681
IND Section 05,1089,1,1,No,0.0,2021-07-10 11:52:13.916689
IND Section 06,1090,1,1,No,0.0,2021-07-10 11:52:13.916697
IND Section 07,1091,1,1,No,0.0,2021-07-10 11:52:13.916705
IND Section 08,1092,1,1,No,0.0,2021-07-10 11:52:13.916714
IND Section 09,1093,1,1,No,0.0,2021-07-10 11:52:13.916722
IND Section 10,1094,1,1,No,0.0,2021-07-10 11:52:13.916730
IND Section 01,1095,1,1,No,0.0,2021-07-10 11:52:13.916738
IND Section 02,1096,1,1,No,0.0,2021-07-10 11:52:13.916746
IND Section 03,1097,1,1,No,0.0,2021-07-10 11:52:13.916754
IND Section 04,1098,1,1,No,0.0,2021-07-10 11:52:13.916761
IND Section 05,1099,1,1,No,0.0,2021-07-10 11:52:13.916769
SEM Section 01,5948,0,18,No,100.0,2021-07-10 11:52:13.916778
SEM Section 01,4544,-2,16,No,112.5,2021-07-10 11:52:13.916787
SEM Section 01,4565,15,18,No,16.666666666666664,2021-07-10 11:52:13.916796
IND Section 01,1140,1,1,No,0.0,2021-07-10 11:52:13.916803
IND Section 02,1141,1,1,No,0.0,2021-07-10 11:52:13.916811
IND Section 03,1142,1,1,No,0.0,2021-07-10 11:52:13.916819
IND Section 04,1143,1,1,No,0.0,2021-07-10 11:52:13.916826
IND Section 05,1144,1,1,No,0.0,2021-07-10 11:52:13.916833
IND Section 06,1145,1,1,No,0.0,2021-07-10 11:52:13.916841
IND Section 07,1146,1,1,No,0.0,2021-07-10 11:52:13.916849
IND Section 08,1147,1,1,No,0.0,2021-07-10 11:52:13.916857
IND Section 09,1148,1,1,No,0.0,2021-07-10 11:52:13.916865
IND Section 10,1149,1,1,No,0.0,2021-07-10 11:52:13.916872
IND Section 11,1150,1,1,No,0.0,2021-07-10 11:52:13.916880
IND Section 12,1151,1,1,No,0.0,2021-07-10 11:52:13.916887
IND Section 13,1152,1,1,No,0.0,2021-07-10 11:52:13.916894
IND Section 14,1153,1,1,No,0.0,2021-07-10 11:52:13.916901
IND Section 15,1154,1,1,No,0.0,2021-07-10 11:52:13.916909
IND Section 16,1155,1,1,No,0.0,2021-07-10 11:52:13.916916
IND Section 17,1156,1,1,No,0.0,2021-07-10 11:52:13.916924
IND Section 18,1157,1,1,No,0.0,2021-07-10 11:52:13.916931
IND Section 19,1158,1,1,No,0.0,2021-07-10 11:52:13.916938
IND Section 20,1159,1,1,No,0.0,2021-07-10 11:52:13.916946
IND Section 21,1160,1,1,No,0.0,2021-07-10 11:52:13.916953
IND Section 22,1161,1,1,No,0.0,2021-07-10 11:52:13.916961
IND Section 23,1162,1,1,No,0.0,2021-07-10 11:52:13.916968
IND Section 24,1163,1,1,No,0.0,2021-07-10 11:52:13.916975
IND Section 25,1164,1,1,No,0.0,2021-07-10 11:52:13.916982
IND Section 26,1165,1,1,No,0.0,2021-07-10 11:52:13.916990
IND Section 27,1166,1,1,No,0.0,2021-07-10 11:52:13.916997
IND Section 28,1167,1,1,No,0.0,2021-07-10 11:52:13.917004
IND Section 29,1168,1,1,No,0.0,2021-07-10 11:52:13.917012
IND Section 30,1169,1,1,No,0.0,2021-07-10 11:52:13.917019
IND Section 31,1170,1,1,No,0.0,2021-07-10 11:52:13.917026
IND Section 32,1171,1,1,No,0.0,2021-07-10 11:52:13.917033
IND Section 33,1172,1,1,No,0.0,2021-07-10 11:52:13.917041
IND Section 34,1173,1,1,No,0.0,2021-07-10 11:52:13.917049
IND Section 35,1174,1,1,No,0.0,2021-07-10 11:52:13.917056
IND Section 36,1175,1,1,No,0.0,2021-07-10 11:52:13.917063
IND Section 37,1176,1,1,No,0.0,2021-07-10 11:52:13.917070
IND Section 38,1177,1,1,No,0.0,2021-07-10 11:52:13.917077
IND Section 39,1178,1,1,No,0.0,2021-07-10 11:52:13.917084
IND Section 40,1179,1,1,No,0.0,2021-07-10 11:52:13.917092
IND Section 41,1180,1,1,No,0.0,2021-07-10 11:52:13.917099
IND Section 42,1181,1,1,No,0.0,2021-07-10 11:52:13.917107
IND Section 43,1182,1,1,No,0.0,2021-07-10 11:52:13.917114
IND Section 44,1183,1,1,No,0.0,2021-07-10 11:52:13.917121
IND Section 45,1184,1,1,No,0.0,2021-07-10 11:52:13.917129
IND Section 46,1185,1,1,No,0.0,2021-07-10 11:52:13.917136
IND Section 47,1186,1,1,No,0.0,2021-07-10 11:52:13.917143
IND Section 48,1187,1,1,No,0.0,2021-07-10 11:52:13.917150
IND Section 49,1188,1,1,No,0.0,2021-07-10 11:52:13.917157
IND Section 50,1189,1,1,No,0.0,2021-07-10 11:52:13.917165
IND Section 01,1100,1,1,No,0.0,2021-07-10 11:52:13.917172
IND Section 02,1101,1,1,No,0.0,2021-07-10 11:52:13.917179
IND Section 03,1102,1,1,No,0.0,2021-07-10 11:52:13.917186
IND Section 04,1103,1,1,No,0.0,2021-07-10 11:52:13.917193
IND Section 05,1104,1,1,No,0.0,2021-07-10 11:52:13.917200
IND Section 06,1105,1,1,No,0.0,2021-07-10 11:52:13.917207
IND Section 07,1106,1,1,No,0.0,2021-07-10 11:52:13.917215
IND Section 08,1107,1,1,No,0.0,2021-07-10 11:52:13.917222
IND Section 09,1108,1,1,No,0.0,2021-07-10 11:52:13.917229
IND Section 10,1109,1,1,No,0.0,2021-07-10 11:52:13.917236
IND Section 11,1110,1,1,No,0.0,2021-07-10 11:52:13.917243
IND Section 12,1111,1,1,No,0.0,2021-07-10 11:52:13.917250
IND Section 13,1112,1,1,No,0.0,2021-07-10 11:52:13.917258
IND Section 14,1113,1,1,No,0.0,2021-07-10 11:52:13.917265
IND Section 15,1114,1,1,No,0.0,2021-07-10 11:52:13.917273
IND Section 16,1115,1,1,No,0.0,2021-07-10 11:52:13.917280
IND Section 17,1116,1,1,No,0.0,2021-07-10 11:52:13.917287
IND Section 18,1117,1,1,No,0.0,2021-07-10 11:52:13.917294
IND Section 19,1118,1,1,No,0.0,2021-07-10 11:52:13.917301
IND Section 20,1119,1,1,No,0.0,2021-07-10 11:52:13.917308
IND Section 21,1120,1,1,No,0.0,2021-07-10 11:52:13.917316
IND Section 22,1121,1,1,No,0.0,2021-07-10 11:52:13.917323
IND Section 23,1122,1,1,No,0.0,2021-07-10 11:52:13.917330
IND Section 24,1123,1,1,No,0.0,2021-07-10 11:52:13.917337
IND Section 25,1124,1,1,No,0.0,2021-07-10 11:52:13.917344
IND Section 26,1125,1,1,No,0.0,2021-07-10 11:52:13.917351
IND Section 27,1126,1,1,No,0.0,2021-07-10 11:52:13.917358
IND Section 28,1127,1,1,No,0.0,2021-07-10 11:52:13.917365
IND Section 29,1128,1,1,No,0.0,2021-07-10 11:52:13.917372
IND Section 30,1129,1,1,No,0.0,2021-07-10 11:52:13.917379
IND Section 31,1130,1,1,No,0.0,2021-07-10 11:52:13.917387
IND Section 32,1131,1,1,No,0.0,2021-07-10 11:52:13.917394
IND Section 33,1132,1,1,No,0.0,2021-07-10 11:52:13.917401
IND Section 34,1133,1,1,No,0.0,2021-07-10 11:52:13.917409
IND Section 35,1134,1,1,No,0.0,2021-07-10 11:52:13.917416
IND Section 36,1135,1,1,No,0.0,2021-07-10 11:52:13.917423
IND Section 37,1136,1,1,No,0.0,2021-07-10 11:52:13.917430
IND Section 38,1137,1,1,No,0.0,2021-07-10 11:52:13.917437
IND Section 39,1138,1,1,No,0.0,2021-07-10 11:52:13.917444
IND Section 40,1139,1,1,No,0.0,2021-07-10 11:52:13.917451
IND Section 01,1190,1,1,No,0.0,2021-07-10 11:52:13.917458
IND Section 02,1191,1,1,No,0.0,2021-07-10 11:52:13.917465
IND Section 03,1192,1,1,No,0.0,2021-07-10 11:52:13.917473
IND Section 04,1193,1,1,No,0.0,2021-07-10 11:52:13.917480
IND Section 05,1194,1,1,No,0.0,2021-07-10 11:52:13.917488
IND Section 06,1195,1,1,No,0.0,2021-07-10 11:52:13.917495
IND Section 07,1196,1,1,No,0.0,2021-07-10 11:52:13.917503
IND Section 08,1197,1,1,No,0.0,2021-07-10 11:52:13.917510
IND Section 09,1198,1,1,No,0.0,2021-07-10 11:52:13.917517
IND Section 10,1199,1,1,No,0.0,2021-07-10 11:52:13.917524
IND Section 11,1200,1,1,No,0.0,2021-07-10 11:52:13.917532
IND Section 12,1201,1,1,No,0.0,2021-07-10 11:52:13.917539
IND Section 13,1202,1,1,No,0.0,2021-07-10 11:52:13.917546
