Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
First Year Seminar | ICS 89S,SEM Section 01,8693,15,15,0.0,No,2021-06-30 21:47:23.078513
Introduction to Cultural Anthropology | ICS 101,Lecture Section 01,4166,60,60,0.0,No,2021-06-30 21:47:25.461135
Introduction to Dance | ICS 102,Lecture Section 01,5298,12,12,0.0,No,2021-06-30 21:47:27.915880
Introduction to African Studies (DS3 or DS4) | ICS 110,Lecture Section 01,7328,60,60,0.0,No,2021-06-30 21:47:30.363115
Traditions in Documentary Studies | ICS 111,Lecture Section 01,6648,50,50,0.0,No,2021-06-30 21:47:32.834025
Clash of Civilizations: In the Heart of Europe | ICS 116FS,SEM Section 01,6622,0,18,100.0,No,2021-06-30 21:47:35.283251
"Human Rights: Back to the Future, looking at roots and current reality of human rights | ICS 119FS",SEM Section 01,4200,5,18,72.22222222222221,No,2021-06-30 21:47:37.716660
Introduction to Contemporary Latin America | ICS 121,Lecture Section 01,6960,35,35,0.0,No,2021-06-30 21:47:40.507030
"Languages, Margins, Borders: Representations, Practices, and Policies | ICS 125FS",SEM Section 01,4384,3,18,83.33333333333334,No,2021-06-30 21:47:43.329048
Human Rights and World Politics | ICS 128FS,SEM Section 01,7285,0,18,100.0,No,2021-06-30 21:47:46.021002
Gateway Seminar - Anarchism and its Discontents | ICS 166S,SEM Section 01,6994,18,18,0.0,No,2021-06-30 21:47:48.600320
Games and Culture: Gateway to the Study of Games | ICS 186FS,SEM Section 01,6631,0,18,100.0,No,2021-06-30 21:47:51.082997
Gateway Seminar: The Price of Sex: Gender and the Global Political Economy | ICS 188S,SEM Section 01,7018,15,15,0.0,No,2021-06-30 21:47:53.634665
Selected Topics in International Comparative Studies | ICS 190S,SEM Section 03,10176,18,18,0.0,No,2021-06-30 21:47:56.249277
Comparative Approaches to Global Issues | ICS 195,Lecture Section 01,8684,49,49,0.0,No,2021-06-30 21:47:58.724989
Transnational Feminism | ICS 208S,SEM Section 01,4949,18,18,0.0,No,2021-06-30 21:48:01.120587
Comparative Urban Politics and Policymaking | ICS 213S,SEM Section 01,6460,18,18,0.0,No,2021-06-30 21:48:03.547799
Gender in Dance and Theatre | ICS 215,Lecture Section 01,5304,12,12,0.0,No,2021-06-30 21:48:06.112501
Africa before Colonialism | ICS 221S,SEM Section 01,7386,18,18,0.0,No,2021-06-30 21:48:08.607128
African Art: From Royal Court to Contemporary Marketplace | ICS 223,Lecture Section 01,9171,18,18,0.0,No,2021-06-30 21:48:11.048457
The Black Atlantic | ICS 226,Lecture Section 01,8948,18,18,0.0,No,2021-06-30 21:48:13.482366
Modern Architecture | ICS 231D,Lecture Section 001,9015,15,15,0.0,No,2021-06-30 21:48:15.893005
Modern Architecture | ICS 231D,Discussion Section 01D,9016,15,15,0.0,No,2021-06-30 21:48:18.267877
"Drugs, Chemicals, and Health: Histories of Substances in Economies, Environments, and Bodies | ICS 237",Lecture Section 01,7024,50,50,0.0,No,2021-06-30 21:48:20.669197
Nigeria: A Modern History | ICS 242S,SEM Section 01,7390,18,18,0.0,No,2021-06-30 21:48:23.083442
Literatures and Films of Pandemic | ICS 251S,SEM Section 01,6389,18,18,0.0,No,2021-06-30 21:48:25.571730
"Global Stories, Local Issues | ICS 260S",SEM Section 01,4191,18,18,0.0,No,2021-06-30 21:48:28.028776
Spies Like Us: Screening Cold War Espionage | ICS 262,Lecture Section 01,6385,35,35,0.0,No,2021-06-30 21:48:30.437849
Business Ethics: The Debate Over Corporate Social Responsibility | ICS 271,Lecture Section 01,4465,15,15,0.0,No,2021-06-30 21:48:32.846581
"Left, Right, and Center: Competing Political Ideals | ICS 275",Lecture Section 01,6427,35,35,0.0,No,2021-06-30 21:48:35.292242
The Foundations of Modern Terrorism | ICS 276,Lecture Section 01,6956,40,40,0.0,No,2021-06-30 21:48:37.659054
Selected Topics in International Comparative Studies | ICS 290S,SEM Section 01,6876,18,18,0.0,No,2021-06-30 21:48:40.049325
Global Narratives of Illness and Disability | ICS 295,Lecture Section 01,5838,30,30,0.0,No,2021-06-30 21:48:42.434071
Cross-Cultural Encounters | ICS 297S,SEM Section 01,7672,18,18,0.0,No,2021-06-30 21:48:44.817302
History of International Financial and Monetary Crises | ICS 305,Lecture Section 01,6103,30,30,0.0,No,2021-06-30 21:48:47.380663
Development and Africa | ICS 308,Lecture Section 01,7321,50,50,0.0,No,2021-06-30 21:48:49.793103
Global Displacement: Voix Francophones | ICS 332S,SEM Section 01,5729,15,15,0.0,No,2021-06-30 21:48:52.130627
"Decolonization: Histories, Meanings, Struggles | ICS 335S",SEM Section 01,8697,16,16,0.0,No,2021-06-30 21:48:54.460205
Chinatowns: A Cultural History | ICS 336,Lecture Section 01,6590,21,21,0.0,No,2021-06-30 21:48:56.797409
Chinatowns: A Cultural History | ICS 336,Lecture Section 02,6591,21,21,0.0,No,2021-06-30 21:48:59.141999
Illiberal Nondemocracies: Focus on Eastern Europe and Asia | ICS 346S,SEM Section 01,6380,18,18,0.0,No,2021-06-30 21:49:01.474277
Women in the Economy | ICS 348,Lecture Section 01,6035,40,40,0.0,No,2021-06-30 21:49:03.794036
Global Apple: Life and Death and the Digital Revolution | ICS 369S,SEM Section 01,4184,18,18,0.0,No,2021-06-30 21:49:06.122413
Islam in Asia | ICS 370S,SEM Section 01,6374,18,18,0.0,No,2021-06-30 21:49:08.495601
Independent Study | ICS 391,IND Section 01,8690,1,1,0.0,No,2021-06-30 21:49:10.956199
Independent Study | ICS 391,IND Section 02,8691,1,1,0.0,No,2021-06-30 21:49:13.292826
Independent Study | ICS 392,IND Section 01,8692,1,1,0.0,No,2021-06-30 21:49:15.612940
Language and Society | ICS 395,Lecture Section 01,7263,25,25,0.0,No,2021-06-30 21:49:17.945815
Global Health Ethics: Policy Choice as Value Conflict | ICS 397,Lecture Section 01,5815,35,35,0.0,No,2021-06-30 21:49:20.317421
Indigenous Americas | ICS 414S,SEM Section 01,4196,18,18,0.0,No,2021-06-30 21:49:22.661272
Music and The Black Radical Imagination | ICS 420S,SEM Section 01,8700,15,15,0.0,No,2021-06-30 21:49:25.005647
Geopolitics and Culture: Islamic States from the Ottomans to ISIS | ICS 421S,SEM Section 01,6601,18,18,0.0,No,2021-06-30 21:49:27.355184
Medical Anthropology | ICS 424-1,Lecture Section 01,4177,30,30,0.0,No,2021-06-30 21:49:29.710479
Economic Growth | ICS 452,Lecture Section 01,6008,15,15,0.0,No,2021-06-30 21:49:32.080931
Capstone: Global Studies Seminar | ICS 489S,SEM Section 01,8695,12,12,0.0,No,2021-06-30 21:49:34.481652
Capstone: Global Studies Seminar | ICS 489S,SEM Section 02,8696,15,15,0.0,No,2021-06-30 21:49:36.856181
Senior Honors Seminar | ICS 495S,SEM Section 01,8694,16,16,0.0,No,2021-06-30 21:49:39.224657
