Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
Introduction to the Writing of Fiction | ENGLISH 221S,SEM Section 01,7269,15,15,0.0,No,2021-07-01 11:17:27.923647
Introduction to the Writing of Creative Non-Fiction | ENGLISH 222S,SEM Section 01,7237,15,15,0.0,No,2021-07-01 11:17:30.408976
Ready for Prime Time: Writing the Dramatic TV Episode | ENGLISH 224S,SEM Section 01,8899,16,16,0.0,No,2021-07-01 11:17:32.803520
Writing the Movie. Introduction to the Theory and Practice of Writing for the Screen | ENGLISH 225S,SEM Section 01,9078,18,18,0.0,No,2021-07-01 11:17:35.249775
Dramatic Writing | ENGLISH 226S,SEM Section 01,8872,16,16,0.0,No,2021-07-01 11:17:37.630247
Literatures and Films of Pandemic | ENGLISH 243S,SEM Section 01,6392,18,18,0.0,No,2021-07-01 11:17:40.018113
Social Marketing: From Literary Celebrities to Instagram Influencers | ENGLISH 253,Lecture Section 01,5469,24,24,0.0,Yes,2021-07-01 11:17:42.504752
Docu-Poetry: Real Life Truths Outside and Inside the Poetic Narrative | ENGLISH 279S,SEM Section 01,6680,13,13,0.0,No,2021-07-01 11:17:44.888798
The Legend of King Arthur in Literature and Film | ENGLISH 286,Lecture Section 01,5449,25,25,0.0,No,2021-07-01 11:17:47.326444
Special Topics in Language and Literature | ENGLISH 290S,SEM Section 01,9617,15,15,0.0,No,2021-07-01 11:17:49.717694
Special Topics in Creative Writing | ENGLISH 290S-4,SEM Section 01,7240,14,14,0.0,No,2021-07-01 11:17:52.121595
Special Topics in Creative Writing | ENGLISH 290S-4,SEM Section 02,7241,14,14,0.0,No,2021-07-01 11:17:54.519927
Intermediate Workshop in the Writing of Poetry | ENGLISH 320S,SEM Section 01,7239,15,15,0.0,No,2021-07-01 11:17:56.944010
Intermediate Workshop in the Writing of Fiction | ENGLISH 321S,SEM Section 01,7268,14,14,0.0,No,2021-07-01 11:17:59.307606
Shakespeare through 1600 | ENGLISH 336,Lecture Section 01,7247,25,25,0.0,No,2021-07-01 11:18:01.703395
Milton | ENGLISH 338S,SEM Section 01,7270,14,14,0.0,No,2021-07-01 11:18:04.107498
Fictions That Mark the Moment | ENGLISH 379S,SEM Section 01,7377,18,18,0.0,No,2021-07-01 11:18:06.567687
Science Fiction Film | ENGLISH 386,Lecture Section 01,7254,20,20,0.0,No,2021-07-01 11:18:08.959037
Special Topics: Single American Author | ENGLISH 390-1,Lecture Section 01,7249,30,30,0.0,No,2021-07-01 11:18:11.436523
Special Topics in Language and Literature | ENGLISH 390S-7,SEM Section 01,7265,15,15,0.0,No,2021-07-01 11:18:13.808625
Special Topics in Language and Literature | ENGLISH 390S-7,SEM Section 02,7266,15,15,0.0,No,2021-07-01 11:18:16.189372
Special Topics in Language and Literature | ENGLISH 390S-7,SEM Section 03,7267,15,15,0.0,No,2021-07-01 11:18:18.645012
Special Topics in Language and Literature | ENGLISH 390S-7,SEM Section 04,7589,18,18,0.0,No,2021-07-01 11:18:20.989254
Special Topics in Language and Literature | ENGLISH 390S-7,SEM Section 05,7590,18,18,0.0,No,2021-07-01 11:18:23.392249
Special Topics in Language and Literature | ENGLISH 390S-7,SEM Section 06,4953,18,18,0.0,No,2021-07-01 11:18:25.863575
Language and Society | ENGLISH 395,Lecture Section 01,7259,25,25,0.0,No,2021-07-01 11:18:28.350668
Special Topics in Language and Literature | ENGLISH 490,Lecture Section 01,7250,45,45,0.0,No,2021-07-01 11:18:30.839803
"Special Topics in Criticism, Theory, or Methodology | ENGLISH 490S-10",SEM Section 01,7256,14,14,0.0,No,2021-07-01 11:18:33.216110
